Unnamed: 0,#,Symbol,close,%Change,High,Low,Open,Quantity,Turnover,Date
89,90,NICA,917.00,-0.33,953,910,920,"10,004","9,236,962.00",8/5/2014
87,88,NICA,915.00,-0.22,925,902,917,"14,679","13,456,833.00",8/6/2014
84,85,NICA,902.00,-1.42,915,876,915,"6,474","5,675,435.00",8/7/2014
73,74,NICA,867.00,-3.88,920,867,902,"9,882","8,709,487.00",8/12/2014
75,76,NICA,870.00,0.35,896,850,867,"15,066","13,080,693.00",8/13/2014
80,81,NICA,885.00,1.72,897,860,870,"8,530","7,506,538.00",8/14/2014
88,89,NICA,855.00,-3.39,897,850,885,"13,653","11,708,252.00",8/18/2014
79,80,NICA,855.00,0,875,850,855,"16,533","14,267,604.00",8/19/2014
78,79,NICA,855.00,0,861,844,855,"17,040","14,487,636.00",8/20/2014
75,76,NICA,862.00,0.82,873,824,855,"14,341","12,134,831.00",8/21/2014
80,81,NICA,852.00,-1.16,885,851,862,"6,618","5,705,600.00",8/24/2014
70,71,NICA,826.00,-3.05,835,805,852,"7,886","6,464,565.00",8/25/2014
72,73,NICA,804.00,-2.66,850,799,826,"6,882","5,620,727.00",8/26/2014
80,81,NICA,835.00,3.86,850,820,804,"5,452","4,585,466.00",8/27/2014
81,82,NICA,808.00,-3.23,833,801,835,"11,683","9,545,451.00",8/28/2014
79,80,NICA,801.00,-0.87,815,800,808,"15,221","12,241,264.00",8/31/2014
77,78,NICA,800.00,-0.12,800,771,801,"11,838","9,234,632.00",9/1/2014
69,70,NICA,789.00,-1.38,804,784,800,"10,122","8,016,896.00",9/3/2014
78,79,NICA,762.00,-3.42,790,762,789,"11,354","8,732,943.00",9/4/2014
72,73,NICA,726.00,-4.72,777,698,762,"11,533","8,378,008.00",9/7/2014
79,80,NICA,740.00,1.93,762,735,726,"15,532","11,525,543.00",9/9/2014
86,87,NICA,765.00,3.38,785,745,740,"29,699","22,598,636.00",9/10/2014
76,77,NICA,770.00,0.65,785,730,765,"7,548","6,788,123.00",9/11/2014
70,71,NICA,765.00,-0.65,789,755,770,"5,274","4,009,537.00",9/14/2014
79,80,NICA,756.00,-1.18,765,750,765,"8,391","6,328,025.00",9/15/2014
76,77,NICA,800.00,5.82,805,745,756,"10,742","8,162,198.00",9/16/2014
78,79,NICA,780.00,-2.5,816,776,800,"8,051","6,338,291.00",9/17/2014
35,36,NICA,780.00,0,795,780,780,"5,214","8,234,773.00",9/18/2014
72,73,NICA,742.00,-4.26,775,725,775,"4,959","3,671,161.00",9/21/2014
71,72,NICA,746.00,0.54,750,738,742,"7,252","5,385,625.00",9/22/2014
73,74,NICA,758.00,1.61,760,740,746,"4,551","3,422,032.00",9/23/2014
76,77,NICA,770.00,1.58,770,752,758,"2,210","1,685,608.00",9/24/2014
85,86,NICA,785.00,1.95,785,770,770,"2,375","1,844,049.00",9/28/2014
75,76,NICA,794.00,1.15,794,779,785,"2,230","1,749,508.00",9/29/2014
71,72,NICA,800.00,0.76,800,790,794,"7,302","5,791,136.00",9/30/2014
63,64,NICA,780.00,-2.5,790,780,800,171,"134,940.00",10/8/2014
76,77,NICA,760.00,-2.56,780,749,780,"4,037","3,038,070.00",10/9/2014
78,79,NICA,754.00,-0.79,790,753,760,"2,651","2,028,543.00",10/12/2014
76,77,NICA,755.00,0.13,761,750,754,"3,074","2,316,425.00",10/13/2014
75,76,NICA,771.00,2.12,795,745,755,"3,114","2,392,400.00",10/14/2014
75,76,NICA,790.00,2.46,795,765,771,"2,149","1,672,078.00",10/15/2014
78,79,NICA,791.00,0.13,809,780,790,"5,604","4,494,496.00",10/16/2014
68,69,NICA,789.00,-0.25,789,770,791,"1,990","1,556,192.00",10/19/2014
70,71,NICA,785.00,-0.51,793,772,789,"2,700","2,112,090.00",10/20/2014
72,73,NICA,773.00,-1.53,790,772,785,"3,051","2,368,888.00",10/21/2014
72,73,NICA,785.00,1.55,800,766,773,757,"587,036.00",10/22/2014
58,59,NICA,788.00,0.38,802,755,785,"1,188","928,535.00",10/26/2014
68,69,NICA,800.00,1.52,805,790,788,"5,518","4,404,077.00",10/27/2014
72,73,NICA,822.00,2.75,835,787,800,"31,016","25,259,408.00",10/28/2014
72,73,NICA,801.00,-2.55,830,797,822,"16,470","13,243,231.00",10/30/2014
78,79,NICA,800.00,-0.12,812,795,801,"12,098","9,670,659.00",11/2/2014
79,80,NICA,778.00,-2.75,795,777,800,"3,461","2,710,208.00",11/3/2014
69,70,NICA,793.00,1.93,793,752,778,"4,259","3,266,471.00",11/4/2014
73,74,NICA,791.00,-0.25,799,775,793,"3,897","3,071,314.00",11/5/2014
76,77,NICA,785.00,-0.76,790,778,791,574,"449,470.00",11/6/2014
72,73,NICA,760.00,-3.18,770,751,785,"5,471","4,172,797.00",11/9/2014
73,74,NICA,750.00,-1.32,758,746,760,"2,099","1,578,250.00",11/10/2014
76,77,NICA,760.00,1.33,770,745,750,"5,841","4,404,314.00",11/11/2014
75,76,NICA,753.00,-0.92,770,750,760,"5,258","3,967,763.00",11/12/2014
80,81,NICA,749.00,-0.53,759,738,753,"3,078","2,313,713.00",11/13/2014
76,77,NICA,720.00,-3.87,760,718,749,"5,541","4,032,303.00",11/16/2014
75,76,NICA,725.00,0.69,730,709,720,"8,484","6,063,176.00",11/17/2014
69,70,NICA,710.00,-2.07,715,683,725,"9,909","6,939,285.00",11/18/2014
75,76,NICA,715.00,0.7,724,700,710,"8,967","6,320,823.00",11/19/2014
80,81,NICA,722.00,0.98,736,710,715,"2,463","1,788,574.00",11/20/2014
73,74,NICA,720.00,-0.28,752,720,722,"6,959","5,157,314.00",11/23/2014
77,78,NICA,726.00,0.83,731,719,720,"7,170","5,173,112.00",11/24/2014
74,75,NICA,737.00,1.52,737,717,726,"6,944","5,051,467.00",11/25/2014
71,72,NICA,730.00,-0.95,735,727,737,"2,124","1,552,271.00",11/30/2014
72,73,NICA,721.00,-1.23,727,718,730,"3,984","2,875,728.00",12/1/2014
65,66,NICA,719.00,-0.28,720,709,721,"6,416","4,584,565.00",12/2/2014
75,76,NICA,724.00,0.7,745,720,719,"13,213","9,600,910.00",12/3/2014
64,65,NICA,735.00,1.52,749,725,724,"13,692","10,019,621.00",12/4/2014
69,70,NICA,738.00,0.41,741,731,735,"4,572","3,376,691.00",12/7/2014
73,74,NICA,745.00,0.95,745,726,738,"7,065","5,215,309.00",12/8/2014
76,77,NICA,742.00,-0.4,745,731,745,"4,383","3,239,383.00",12/9/2014
72,73,NICA,754.00,1.62,764,743,742,"5,813","4,356,519.00",12/10/2014
75,76,NICA,759.00,0.66,759,745,754,"16,410","12,330,551.00",12/11/2014
73,74,NICA,800.00,5.4,800,761,759,"35,238","27,259,994.00",12/14/2014
75,76,NICA,706.00,1.44,723,675,696,"3,850","2,663,968.00",12/15/2014
76,77,NICA,694.00,-1.7,714,690,706,"1,348","938,892.00",12/16/2014
78,79,NICA,685.00,-1.3,695,685,694,380,"262,100.00",12/17/2014
79,80,NICA,675.00,-1.46,685,675,685,"1,066","726,215.00",12/18/2014
68,69,NICA,652.00,-3.41,663,652,675,"1,436","948,243.00",12/21/2014
79,80,NICA,653.00,0.15,658,640,652,"1,817","1,169,793.00",12/22/2014
