Unnamed: 0,#,Symbol,close,%Change,High,Low,Open,Quantity,Turnover,Date
10,11,CBL,141.00,-0.7,143,140,142,"14,933","2,109,021.00",9/3/2013
9,10,CBL,140.00,-0.71,142,140,141,"20,114","2,825,341.00",9/4/2013
10,11,CBL,140.00,0,143,140,140,"12,432","1,749,378.00",9/5/2013
10,11,CBL,140.00,0,142,140,140,"5,657","792,768.00",9/8/2013
9,10,CBL,141.00,0.71,142,140,140,"16,359","2,293,346.00",9/9/2013
12,13,CBL,141.00,0,141,139,141,"6,625","925,033.00",9/10/2013
13,14,CBL,138.00,-2.13,141,136,141,"16,619","2,294,629.00",9/11/2013
11,12,CBL,140.00,1.45,140,138,138,"21,859","3,034,498.00",9/12/2013
12,13,CBL,141.00,0.71,143,138,140,"21,258","2,957,689.00",9/15/2013
11,12,CBL,142.00,0.71,143,138,141,"10,970","1,531,687.00",9/16/2013
10,11,CBL,141.00,-0.7,144,141,142,"5,347","759,142.00",9/17/2013
11,12,CBL,141.00,0,141,140,141,"32,911","4,615,140.00",9/19/2013
13,14,CBL,139.00,-1.42,141,138,141,"21,006","2,938,736.00",9/22/2013
10,11,CBL,138.00,-0.72,140,138,139,"9,544","1,320,395.00",9/23/2013
9,10,CBL,140.00,1.45,141,138,138,"5,060","706,845.00",9/24/2013
10,11,CBL,140.00,0,141,138,140,"3,917","545,795.00",9/25/2013
10,11,CBL,139.00,-0.71,140,138,140,"2,043","284,304.00",9/26/2013
10,11,CBL,138.00,-0.72,140,138,139,"5,138","710,626.00",9/29/2013
12,13,CBL,138.00,0,140,135,138,"16,925","2,306,934.00",9/30/2013
11,12,CBL,139.00,0.72,139,138,138,"5,472","756,476.00",10/1/2013
10,11,CBL,139.00,0,139,137,139,"7,286","1,002,072.00",10/2/2013
10,11,CBL,135.00,-2.88,138,133,139,"13,983","1,897,233.00",10/3/2013
10,11,CBL,136.00,0.74,138,135,135,"5,684","773,166.00",10/6/2013
10,11,CBL,138.00,1.47,139,134,136,"9,010","1,241,687.00",10/7/2013
10,11,CBL,151.00,9.42,151,140,138,130,"19,170.00",5/5/2014
13,14,CBL,166.00,9.93,166,154,151,50,"8,000.00",5/6/2014
15,16,CBL,181.00,9.04,181,169,166,67,"11,734.00",5/7/2014
12,13,CBL,190.00,4.97,190,184,181,188,"35,108.00",5/8/2014
14,15,CBL,209.00,10,209,193,190,60,"12,050.00",5/11/2014
14,15,CBL,229.00,9.57,229,213,209,260,"57,900.00",5/12/2014
15,16,CBL,251.00,9.61,251,233,229,"100,464","25,211,312.00",5/13/2014
13,14,CBL,257.00,2.39,266,245,251,"249,461","63,496,935.00",5/15/2014
14,15,CBL,250.00,-2.72,260,247,257,"64,603","16,270,495.00",5/18/2014
12,13,CBL,252.00,0.8,252,246,250,"71,693","17,841,126.00",5/19/2014
12,13,CBL,249.00,-1.19,250,244,252,"68,529","16,917,107.00",5/20/2014
12,13,CBL,250.00,0.4,252,245,249,"64,398","15,920,282.00",5/21/2014
16,17,CBL,251.00,0.4,255,249,250,"41,531","10,460,793.00",5/22/2014
14,15,CBL,259.00,3.19,260,250,251,"93,322","23,629,531.00",5/25/2014
13,14,CBL,262.00,1.16,266,256,259,"75,281","19,630,056.00",5/26/2014
14,15,CBL,264.00,0.76,266,258,262,"64,221","16,767,985.00",5/27/2014
13,14,CBL,261.00,-1.14,266,261,264,"42,140","11,086,209.00",5/28/2014
14,15,CBL,265.00,1.53,268,261,261,"51,159","13,513,604.00",6/1/2014
14,15,CBL,266.00,0.38,270,263,265,"65,881","17,511,244.00",6/2/2014
16,17,CBL,272.00,2.26,280,267,266,"69,059","18,796,700.00",6/3/2014
14,15,CBL,274.00,0.74,277,273,272,"48,357","13,264,816.00",6/4/2014
14,15,CBL,271.00,-1.09,275,269,274,"30,049","8,143,189.00",6/5/2014
14,15,CBL,270.00,-0.37,275,270,271,"36,400","9,868,058.00",6/8/2014
13,14,CBL,268.00,-0.74,275,265,270,"21,502","5,772,759.00",6/9/2014
15,16,CBL,266.00,-0.75,271,263,268,"62,475","16,661,059.00",6/10/2014
13,14,CBL,274.00,3.01,278,256,266,"158,633","42,722,886.00",6/11/2014
13,14,CBL,278.00,1.46,280,269,274,"68,372","18,813,030.00",6/12/2014
13,14,CBL,294.00,5.76,300,278,278,"87,241","25,274,385.00",6/15/2014
14,15,CBL,301.00,2.38,310,290,294,"98,527","29,856,462.00",6/16/2014
13,14,CBL,300.00,-0.33,305,286,301,"77,812","23,237,320.00",6/17/2014
13,14,CBL,294.00,-2,302,294,300,"22,259","6,648,498.00",6/18/2014
14,15,CBL,294.00,0,295,286,294,"42,586","12,326,901.00",6/19/2014
11,12,CBL,287.00,-2.38,294,280,294,"28,089","7,987,667.00",6/23/2014
14,15,CBL,293.00,2.09,299,281,287,"29,726","8,667,299.00",6/24/2014
13,14,CBL,293.00,0,298,290,293,"25,562","7,482,859.00",6/25/2014
13,14,CBL,296.00,1.02,296,281,293,"42,729","12,353,874.00",6/26/2014
11,12,CBL,293.00,-1.01,299,290,296,"27,797","8,172,545.00",6/29/2014
11,12,CBL,294.00,0.34,294,287,293,"25,879","7,498,983.00",6/30/2014
16,17,CBL,288.00,-2.04,296,285,294,"48,332","13,996,642.00",7/1/2014
11,12,CBL,294.00,2.08,300,290,288,"45,076","13,244,718.00",7/2/2014
12,13,CBL,295.00,0.34,299,293,294,"28,962","8,564,934.00",7/3/2014
14,15,CBL,317.00,7.46,320,289,295,"147,273","45,435,612.00",7/6/2014
14,15,CBL,327.00,3.15,336,311,317,"91,341","29,673,836.00",7/7/2014
13,14,CBL,328.00,0.31,333,324,327,"66,103","21,706,346.00",7/8/2014
12,13,CBL,330.00,0.61,331,324,328,"23,206","7,588,269.00",7/9/2014
12,13,CBL,332.00,0.61,332,320,330,"57,807","18,831,009.00",7/10/2014
14,15,CBL,337.00,1.51,357,330,332,"95,264","32,189,428.00",7/13/2014
14,15,CBL,333.00,-1.19,340,330,337,"41,716","13,948,640.00",7/14/2014
16,17,CBL,336.00,0.9,336,325,333,"29,694","9,760,928.00",7/15/2014
16,17,CBL,330.00,-1.79,338,330,336,"36,637","12,188,470.00",7/16/2014
16,17,CBL,340.00,3.03,341,330,330,"75,245","22,869,317.00",7/17/2014
13,14,CBL,348.00,2.35,358,340,340,"59,696","20,644,807.00",7/20/2014
13,14,CBL,350.00,0.57,360,345,348,"80,266","28,093,321.00",7/21/2014
13,14,CBL,343.00,-2,351,336,350,"33,900","11,576,020.00",7/22/2014
12,13,CBL,346.00,0.87,350,338,343,"46,733","13,262,761.00",7/23/2014
14,15,CBL,345.00,-0.29,352,334,346,"53,323","18,515,495.00",7/24/2014
13,14,CBL,348.00,0.87,355,340,345,"36,168","12,626,997.00",7/27/2014
12,13,CBL,354.00,1.72,354,345,348,"46,114","16,097,015.00",7/28/2014
13,14,CBL,345.00,-2.54,361,345,354,"93,685","33,037,798.00",7/30/2014
13,14,CBL,355.00,2.9,366,348,345,"82,761","29,389,360.00",7/31/2014
14,15,CBL,347.00,-2.25,357,347,355,"29,268","10,281,101.00",8/3/2014
13,14,CBL,343.00,-1.15,352,335,347,"28,220","9,683,114.00",8/4/2014
14,15,CBL,350.00,2.04,359,345,343,"35,458","12,387,420.00",8/5/2014
13,14,CBL,345.00,-1.43,355,341,350,"33,002","11,457,213.00",8/6/2014
15,16,CBL,351.00,1.74,351,333,345,"21,728","6,769,165.00",8/7/2014
10,11,CBL,334.00,-4.84,350,330,351,"18,581","6,213,471.00",8/12/2014
12,13,CBL,340.00,1.8,346,329,334,"42,507","14,269,822.00",8/13/2014
14,15,CBL,338.00,-0.59,346,332,340,"11,704","3,933,840.00",8/14/2014
15,16,CBL,330.00,-2.37,342,324,338,"31,105","10,363,088.00",8/18/2014
14,15,CBL,329.00,-0.3,337,328,330,"18,206","6,107,834.00",8/19/2014
14,15,CBL,317.00,-3.65,330,317,329,"14,839","4,783,942.00",8/20/2014
14,15,CBL,326.00,2.84,328,301,317,"40,089","12,687,964.00",8/21/2014
14,15,CBL,320.00,-1.84,328,314,326,"19,164","6,135,695.00",8/24/2014
12,13,CBL,307.00,-4.06,315,300,320,"21,508","6,515,929.00",8/25/2014
15,16,CBL,301.00,-1.95,327,297,307,"41,070","12,575,520.00",8/26/2014
15,16,CBL,314.00,4.32,320,300,301,"43,558","13,626,302.00",8/27/2014
16,17,CBL,313.00,-0.32,328,308,314,"33,989","10,754,754.00",8/28/2014
15,16,CBL,306.00,-2.24,312,300,313,"32,170","9,724,850.00",8/31/2014
15,16,CBL,308.00,0.65,308,296,306,"30,731","9,248,065.00",9/1/2014
13,14,CBL,302.00,-1.95,320,302,308,"19,039","5,844,237.00",9/3/2014
14,15,CBL,292.00,-3.31,302,291,302,"22,296","6,564,388.00",9/4/2014
13,14,CBL,278.00,-4.79,287,275,292,"33,548","9,316,352.00",9/7/2014
14,15,CBL,305.00,9.71,305,280,278,"32,855","9,808,887.00",9/9/2014
16,17,CBL,295.00,-3.28,313,290,305,"37,766","11,357,638.00",9/10/2014
12,13,CBL,295.00,0,301,282,295,"14,906","4,420,396.00",9/11/2014
14,15,CBL,288.00,-2.37,300,286,295,"11,292","3,286,875.00",9/14/2014
14,15,CBL,291.00,1.04,296,290,288,"13,377","3,901,506.00",9/15/2014
14,15,CBL,297.00,2.06,299,289,291,"18,745","5,504,014.00",9/16/2014
15,16,CBL,295.00,-0.67,302,285,297,"14,608","4,256,272.00",9/17/2014
9,10,CBL,290.00,-1.69,290,290,295,17,"3,693,456.00",9/18/2014
15,16,CBL,283.00,-2.41,286,273,290,"14,993","4,152,708.00",9/21/2014
15,16,CBL,281.00,-0.71,288,275,283,"18,575","5,188,461.00",9/22/2014
13,14,CBL,290.00,3.2,290,276,281,"6,111","1,745,030.00",9/23/2014
16,17,CBL,288.00,-0.69,291,285,290,"7,711","2,224,054.00",9/24/2014
15,16,CBL,295.00,2.43,297,290,288,"4,780","1,402,680.00",9/28/2014
13,14,CBL,297.00,0.68,302,295,295,"20,250","6,075,678.00",9/29/2014
13,14,CBL,295.00,-0.67,301,291,297,"9,630","2,844,176.00",9/30/2014
10,11,CBL,290.00,-1.69,290,288,295,658,"190,658.00",10/8/2014
12,13,CBL,291.00,0.34,293,281,290,"2,949","842,274.00",10/9/2014
14,15,CBL,281.00,-3.44,295,281,291,"11,265","3,232,071.00",10/12/2014
15,16,CBL,282.00,0.36,286,272,281,"9,328","2,627,393.00",10/13/2014
12,13,CBL,285.00,1.06,291,278,282,"5,702","1,607,265.00",10/14/2014
13,14,CBL,290.00,1.75,290,282,285,"15,937","4,544,196.00",10/15/2014
14,15,CBL,290.00,0,295,286,290,"8,580","2,494,496.00",10/16/2014
11,12,CBL,290.00,0,294,285,290,"4,873","1,406,525.00",10/19/2014
13,14,CBL,282.00,-2.76,289,280,290,"4,472","1,272,460.00",10/20/2014
14,15,CBL,284.00,0.71,287,279,282,"17,650","4,955,288.00",10/21/2014
14,15,CBL,287.00,1.06,287,281,284,"4,222","1,195,661.00",10/22/2014
9,10,CBL,285.00,-0.7,291,285,287,"6,099","1,743,177.00",10/26/2014
12,13,CBL,282.00,-1.05,286,281,285,"6,237","1,771,769.00",10/27/2014
14,15,CBL,282.00,0,290,280,282,"10,822","3,067,093.00",10/28/2014
13,14,CBL,283.00,0.35,291,281,282,"4,874","1,377,352.00",10/30/2014
14,15,CBL,280.00,-1.06,285,280,283,"5,428","1,528,887.00",11/2/2014
13,14,CBL,274.00,-2.14,279,274,280,"11,572","3,191,079.00",11/3/2014
13,14,CBL,274.00,0,274,265,274,"13,184","3,531,237.00",11/4/2014
14,15,CBL,273.00,-0.36,276,265,274,"7,304","1,971,697.00",11/5/2014
13,14,CBL,273.00,0,277,270,273,"4,187","1,142,183.00",11/6/2014
12,13,CBL,267.00,-2.2,274,266,273,"10,777","2,899,413.00",11/9/2014
12,13,CBL,264.00,-1.12,270,260,267,"9,169","2,404,102.00",11/10/2014
13,14,CBL,272.00,3.03,276,255,264,"7,222","1,935,640.00",11/11/2014
15,16,CBL,269.00,-1.1,271,267,272,"2,725","732,452.00",11/12/2014
15,16,CBL,266.00,-1.12,271,256,269,"2,645","701,810.00",11/13/2014
13,14,CBL,260.00,-2.26,269,257,266,"9,588","2,502,334.00",11/16/2014
14,15,CBL,257.00,-1.15,265,250,260,"26,586","6,715,056.00",11/17/2014
13,14,CBL,232.00,-9.73,252,232,257,"39,685","9,476,566.00",11/18/2014
10,11,CBL,238.00,2.59,242,228,232,"11,142","2,630,429.00",11/19/2014
15,16,CBL,241.00,1.26,252,239,238,"12,065","2,959,411.00",11/20/2014
13,14,CBL,241.00,0,253,238,241,"9,177","2,287,578.00",11/23/2014
13,14,CBL,241.00,0,245,240,241,"10,454","2,526,302.00",11/24/2014
15,16,CBL,240.00,-0.41,244,234,241,"11,421","2,726,543.00",11/25/2014
14,15,CBL,231.00,-3.75,236,229,240,"4,872","1,128,205.00",11/30/2014
11,12,CBL,228.00,-1.3,235,226,231,"4,682","1,067,627.00",12/1/2014
11,12,CBL,227.00,-0.44,229,224,228,"6,978","1,580,776.00",12/2/2014
13,14,CBL,231.00,1.76,239,230,227,"8,896","2,102,075.00",12/3/2014
10,11,CBL,234.00,1.3,240,230,231,"10,312","2,416,163.00",12/4/2014
13,14,CBL,245.00,4.7,247,233,234,"8,013","1,937,739.00",12/7/2014
12,13,CBL,244.00,-0.41,248,238,245,"12,929","3,119,956.00",12/8/2014
12,13,CBL,246.00,0.82,250,240,244,"14,388","3,535,186.00",12/9/2014
9,10,CBL,250.00,1.63,265,243,246,"12,313","3,082,845.00",12/10/2014
14,15,CBL,259.00,3.6,264,251,250,"11,889","3,046,862.00",12/11/2014
11,12,CBL,280.00,8.11,283,261,259,"22,122","5,988,589.00",12/14/2014
14,15,CBL,279.00,-0.36,288,260,280,"38,808","10,765,454.00",12/15/2014
11,12,CBL,277.00,-0.72,281,268,279,"16,257","4,501,858.00",12/16/2014
13,14,CBL,270.00,-2.53,282,267,277,"15,565","4,230,663.00",12/17/2014
13,14,CBL,270.00,0,273,267,270,"7,317","1,969,120.00",12/18/2014
11,12,CBL,270.00,0,270,260,270,"8,991","2,374,673.00",12/21/2014
13,14,CBL,265.00,-1.85,268,260,270,"6,055","1,585,758.00",12/22/2014
12,13,CBL,261.00,-1.51,262,254,265,"14,607","3,747,894.00",12/23/2014
12,13,CBL,268.00,2.68,270,258,261,"22,453","5,972,304.00",12/24/2014
12,13,CBL,278.00,3.73,278,270,268,"17,848","4,884,244.00",12/28/2014
11,12,CBL,273.00,-1.8,278,266,278,"33,456","9,051,031.00",12/29/2014
10,11,CBL,273.00,0,278,269,273,"19,311","5,261,980.00",12/31/2014
12,13,CBL,273.00,0,278,270,273,"13,291","3,624,612.00",1/1/2015
10,11,CBL,278.00,1.83,279,268,273,"44,705","12,341,660.00",1/4/2015
10,11,CBL,282.00,1.44,282,272,278,"101,346","28,237,730.00",1/5/2015
10,11,CBL,265.00,0.38,275,259,264,"12,366","3,290,566.00",1/6/2015
10,11,CBL,269.00,1.51,272,261,265,"8,948","2,412,666.00",1/7/2015
11,12,CBL,272.00,1.12,276,271,269,"11,175","3,054,413.00",1/8/2015
12,13,CBL,267.00,-1.84,273,267,272,"5,161","1,384,497.00",1/11/2015
10,11,CBL,272.00,1.87,272,264,267,"2,851","760,801.00",1/12/2015
11,12,CBL,276.00,1.47,276,269,272,"11,553","3,139,701.00",1/13/2015
12,13,CBL,280.00,1.45,286,277,276,"17,478","4,914,105.00",1/14/2015
11,12,CBL,295.00,5.36,306,280,280,"26,474","7,859,725.00",1/18/2015
13,14,CBL,311.00,5.42,324,300,295,"24,911","7,645,210.00",1/19/2015
12,13,CBL,306.00,-1.61,318,289,311,"25,593","7,821,463.00",1/20/2015
10,11,CBL,300.00,-1.96,310,296,306,"12,781","3,860,196.00",1/22/2015
14,15,CBL,309.00,3,312,302,300,"37,740","11,567,845.00",1/25/2015
12,13,CBL,309.00,0,319,305,309,"24,053","7,463,503.00",1/26/2015
13,14,CBL,312.00,0.97,312,308,309,"11,219","3,482,330.00",1/27/2015
13,14,CBL,317.00,1.6,321,310,312,"11,923","3,761,333.00",1/28/2015
11,12,CBL,316.00,-0.32,320,310,317,"18,685","5,876,483.00",1/29/2015
13,14,CBL,314.00,-0.63,320,311,316,"12,247","3,832,229.00",2/1/2015
12,13,CBL,309.00,-1.59,315,306,314,"13,078","4,073,506.00",2/2/2015
10,11,CBL,307.00,-0.65,313,301,309,"20,197","6,157,236.00",2/3/2015
13,14,CBL,300.00,-2.28,310,300,307,"20,375","6,202,764.00",2/4/2015
12,13,CBL,300.00,0,304,296,300,"16,741","5,021,958.00",2/5/2015
14,15,CBL,304.00,1.33,305,300,300,"13,204","3,987,836.00",2/8/2015
12,13,CBL,300.00,-1.32,304,300,304,"5,339","1,604,658.00",2/9/2015
14,15,CBL,300.00,0,301,297,300,"2,118","635,462.00",2/10/2015
11,12,CBL,300.00,0,306,296,300,"14,401","4,349,587.00",2/11/2015
14,15,CBL,305.00,1.67,305,300,300,"9,957","3,012,067.00",2/12/2015
13,14,CBL,303.00,-0.66,310,302,305,"13,506","4,128,532.00",2/15/2015
14,15,CBL,300.00,-0.99,306,300,303,"11,158","3,373,446.00",2/16/2015
13,14,CBL,295.00,-1.67,302,295,300,"6,137","1,833,339.00",2/18/2015
12,13,CBL,296.00,0.34,299,295,295,"2,199","650,087.00",2/22/2015
12,13,CBL,294.00,-0.68,297,291,296,"14,906","4,379,508.00",2/23/2015
12,13,CBL,292.00,-0.68,297,290,294,"9,793","2,882,663.00",2/24/2015
